STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,reportType,HourlySkyConditions,HourlyVisibility,HourlyPresentWeatherType,HourlyDryBulbTemperatureF,HourlyDryBulbTemperatureC,HourlyWetBulbTemperatureF,HourlyWetBulbTemperatureC,HourlyDewPointTemperatureF,HourlyDewPointTemperatureC,HourlyRelativeHumidity,HourlyWindSpeed,HourlyWindDirection,HourlyWindGustSpeed,HourlyStationPressure,HourlyPressureTendency,HourlyPressureChange,HourlySeaLevelPressure,HourlyPrecipitation,HourlyAltimeterSetting,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyAverageDryBulbTemperature,DailyDepartureFromNormalAverageTemperature,DailyAverageRelativeHumidity,DailyAverageDewPointTemperature,DailyAverageWetBulbTemperature,DailyHeatingDegreeDays,DailyCoolingDegreeDays,DailySunrise,DailySunset,DailyPrecipitation,DailySnowfall,DailySnowDepth,DailyAverageStationPressure,DailyAverageSeaLevelPressure,DailyAverageWindSpeed,DailyPeakWindSpeed,PeakWindDirection,DailySustainedWindSpeed,DailySustainedWindDirection,MonthlyMaximumTemperature,MonthlyMinimumTemperature,MonthlyMeanTemperature,MonthlyAverageRH,MonthlyDewpointTemperature,MonthlyWetBulb,MonthlyHeatingDegreeDays,MonthlyCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyTotalLiquidPrecipitation,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDD,MonthlyDepartureFromNormalCoolingDD
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 05:51,FM-15,SCT:04 28 OVC:08 38,10.00,-RA:02 |RA:61 |,34,1.1,32,-0.3,28,-2.2,79,14,180,,29.13,8,+0.06,29.86,0.01,29.84,,,,,,,,,,1143,0012,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 06:51,FM-15,BKN:07 20 OVC:08 34,6.00,-RA:02 PL:06 |RA:61 PL:74 |,35,1.7,32,0.3,29,-1.7,78,14,180,,29.11,,,29.85,0.01,29.83,,,,,,,,,,1143,0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 07:51,FM-15,OVC:08 14,8.00,-RA:02 |RA:61 |,36,2.2,33,0.8,30,-1.1,79,14,190,,29.10,,,29.83,T,29.81,,,,,,,,,,1143,0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 08:51,FM-15,OVC:08 14,8.00,,38,3.3,35,1.9,32,0.0,79,18,180,26,29.08,8,+0.05,29.81,T,29.79,,,,,,,,,,1143,0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 09:51,FM-15,BKN:07 13 OVC:08 34,3.00,-RA:02 |RA:61 |,38,3.3,36,2.1,33,0.6,83,17,190,26,29.07,,,29.79,T,29.78,,,,,,,,,,1143,0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 10:51,FM-15,SCT:04 14 OVC:08 24,3.00,-DZ:01 |DZ:51 |,39,3.9,36,2.4,33,0.6,79,20,180,28,29.03,,,29.76,T,29.74,,,,,,,,,,1143,0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 11:51,FM-15,BKN:07 16 OVC:08 41,5.00,-RA:02 |RA:61 |,39,3.9,36,2.4,33,0.6,79,16,180,23,29.00,8,+0.08,29.72,T,29.71,,,,,,,,,,1143,0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 12:51,FM-15,OVC:08 16,10.00,,42,5.6,39,3.8,35,1.7,76,18,190,30,28.96,,,29.68,,29.67,,,,,,,,,,1143,0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 13:51,FM-15,FEW:02 14 BKN:07 31 OVC:08 37,8.00,-RA:02 |RA:61 |,43,6.1,40,4.5,37,2.8,80,17,190,28,28.93,,,29.65,T,29.64,,,,,,,,,,1143,0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 14:51,FM-15,FEW:02 14 OVC:08 28,10.00,,44,6.7,41,4.8,37,2.8,76,18,190,25,28.89,8,+0.11,29.61,,29.60,,,,,,,,,,1143,0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 15:51,FM-15,OVC:08 28,6.00,-DZ:01 |DZ:51 |,44,6.7,41,5.0,38,3.3,79,15,190,25,28.86,,,29.58,T,29.57,,,,,,,,,,1143,0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 16:51,FM-15,OVC:08 32,10.00,,46,7.8,43,5.9,39,3.9,77,13,180,,28.83,,,29.55,T,29.54,,,,,,,,,,1143,0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 17:51,FM-15,OVC:08 25,8.00,-RA:02 |RA:61 |,48,8.9,44,6.9,41,5.0,77,16,180,23,28.80,8,+0.08,29.52,0.02,29.51,,,,,,,,,,1143,0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 18:51,FM-15,OVC:08 23,10.00,-RA:02 |RA:61 |,49,9.4,45,7.5,42,5.6,77,21,190,29,28.78,,,29.51,0.02,29.49,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 19:51,FM-15,FEW:02 22 BKN:07 27 OVC:08 46,8.00,-RA:02 |RA:61 |,49,9.4,45,7.5,42,5.6,77,20,190,33,28.76,,,29.48,0.04,29.47,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 20:51,FM-15,SCT:04 24 BKN:07 39 BKN:07 65,10.00,,50,10.0,46,8.0,43,6.1,77,18,190,33,28.74,6,+0.04,29.46,0.03,29.45,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 21:51,FM-15,FEW:02 20 BKN:07 41 OVC:08 70,5.00,RA:02 |RA:62 |,50,10.0,47,8.2,44,6.7,80,17,190,30,28.72,,,29.44,0.05,29.43,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 22:51,FM-15,BKN:07 19 OVC:08 24,10.00,,53,11.7,49,9.6,46,7.8,77,24,200,32,28.71,,,29.43,T,29.42,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 23:51,FM-15,BKN:07 20 BKN:07 25 OVC:08 32,10.00,-RA:02 |RA:61 |,55,12.8,51,10.4,47,8.3,74,24,210,36,28.69,6,+0.05,29.41,T,29.40,55,34,44,1.8,,,,21,0,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-27 23:59,SOD,,,,,,,,,,,,,,,,,,,,55,34,44,1.8,75,,33,21,0,1142,0013,0.20,T,,29,30,17,38,210,29,200,,,,,,,,,,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 00:51,FM-15,FEW:02 21 SCT:04 29 BKN:07 55,10.00,,50,10.0,46,7.5,41,5.0,71,24,250,37,28.72,,,29.44,T,29.43,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 01:51,FM-15,OVC:08 14,10.00,-DZ:01 |DZ:51 |,45,7.2,42,5.3,38,3.3,77,22,240,32,28.76,,,29.48,T,29.47,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 02:51,FM-15,OVC:08 10,6.00,-RA:02 |RA:61 |,44,6.7,41,5.3,39,3.9,83,15,250,29,28.79,1,-0.09,29.51,T,29.50,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 03:51,FM-15,OVC:08 6,4.00,-DZ:01 BR:1 |DZ:51 |,42,5.6,40,4.4,38,3.3,85,14,240,21,28.82,,,29.54,T,29.53,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 04:51,FM-15,OVC:08 8,10.00,-RA:02 |RA:61 |,42,5.6,40,4.2,37,2.8,82,23,320,29,28.89,,,29.61,0.01,29.60,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 05:51,FM-15,OVC:08 13,10.00,-RA:02 |RA:61 |,37,2.8,34,1.3,31,-0.6,79,20,340,28,29.01,3,-0.21,29.73s,0.01,29.72,,,,,,,,,,1142,0013,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 06:51,FM-15,BKN:07 10 OVC:08 16,6.00,-RA:02 |RA:61 |,36,2.2,34,1.0,31,-0.6,82,15,320,22,29.08,,,29.81,0.04,29.80,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 07:51,FM-15,OVC:08 16,10.00,,38,3.3,35,1.9,32,0.0,79,15,320,,29.13,,,29.86,T,29.85,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 08:51,FM-15,OVC:08 15,10.00,,39,3.9,36,2.0,31,-0.6,73,14,340,,29.19,1,-0.19,29.92,,29.91,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 09:51,FM-15,OVC:08 17,10.00,,38,3.3,35,1.5,30,-1.1,73,14,330,,29.23,,,29.96,,29.95,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 10:51,FM-15,OVC:08 17,10.00,,39,3.9,35,1.8,30,-1.1,70,11,340,,29.26,,,29.99,,29.98,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 11:51,FM-15,OVC:08 21,10.00,,40,4.4,36,2.0,29,-1.7,65,6,350,,29.29,1,-0.10,30.02,,30.01,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 12:51,FM-15,OVC:08 23,10.00,,40,4.4,36,2.0,29,-1.7,65,6,220,,29.34,,,30.07,,30.06,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 13:51,FM-15,OVC:08 25,10.00,,40,4.4,36,2.0,29,-1.7,65,6,270,,29.35,,,30.09,,30.07,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 14:51,FM-15,OVC:08 27,10.00,,41,5.0,36,2.4,29,-1.7,62,5,300,,29.37,1,-0.08,30.11,,30.09,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 15:51,FM-15,OVC:08 27,10.00,,39,3.9,35,1.7,29,-1.7,67,10,070,,29.39,,,30.12,,30.11,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 16:51,FM-15,OVC:08 23,10.00,,38,3.3,34,1.0,27,-2.8,65,7,080,,29.39,,,30.13,,30.11,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 17:51,FM-15,OVC:08 25,10.00,,37,2.8,33,0.6,27,-2.8,67,8,080,,29.43,3,-0.06,30.17,,30.15,,,,,,,,,,1142,0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 18:51,FM-15,OVC:08 26,10.00,,36,2.2,32,0.1,26,-3.3,67,9,040,,29.43,,,30.17,,30.15,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 19:51,FM-15,OVC:08 25,10.00,,35,1.7,32,-0.2,26,-3.3,70,9,060,,29.42,,,30.16,,30.14,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 20:51,FM-15,OVC:08 25,10.00,,35,1.7,32,-0.2,26,-3.3,70,9,070,20,29.43,5,+0.01,30.17,,30.15,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 21:51,FM-15,OVC:08 22,10.00,,34,1.1,31,-0.6,26,-3.3,73,9,080,,29.44,,,30.18,,30.16,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 22:51,FM-15,FEW:02 16 OVC:08 24,10.00,,34,1.1,31,-0.8,25,-3.9,70,9,090,,29.45,,,30.19,,30.17,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 23:51,FM-15,OVC:08 26,10.00,,34,1.1,31,-0.8,25,-3.9,70,3,100,,29.47,1,-0.03,30.21,,30.19,55,34,44,1.5,,,,21,0,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-28 23:59,SOD,,,,,,,,,,,,,,,,,,,,55,34,44,1.5,72,,32,21,0,1140,0014,0.06,T,,29,30,12,41,240,32,250,,,,,,,,,,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 00:51,FM-15,OVC:08 28,10.00,,34,1.1,30,-0.9,24,-4.4,67,3,360,,29.45,,,30.19,,30.17,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 01:51,FM-15,FEW:02 28 OVC:08 130,10.00,,33,0.6,30,-1.1,25,-3.9,72,6,360,,29.45,,,30.19,,30.17,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 02:51,FM-15,BKN:07 18 OVC:08 120,10.00,,33,0.6,30,-1.1,25,-3.9,72,9,030,,29.43,8,+0.04,30.17,,30.15,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 03:51,FM-15,OVC:08 14,10.00,,33,0.6,30,-1.1,25,-3.9,72,10,020,,29.42,,,30.16,,30.14,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 04:51,FM-15,FEW:02 20 BKN:07 100 OVC:08 110,10.00,,33,0.6,30,-1.1,25,-3.9,72,13,010,,29.43,,,30.17,,30.15,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 05:51,FM-15,FEW:02 11 BKN:07 21 OVC:08 95,10.00,,33,0.6,30,-1.0,26,-3.3,75,10,020,,29.44,1,-0.02,30.18,,30.16,,,,,,,,,,1140,0014,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 06:51,FM-15,OVC:08 11,10.00,,33,0.6,30,-1.0,26,-3.3,75,14,020,,29.46,,,30.20,,30.18,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 07:51,FM-15,OVC:08 10,10.00,,33,0.6,31,-0.8,27,-2.8,78,14,030,,29.46,,,30.20,,30.18,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 08:51,FM-15,OVC:08 12,10.00,,35,1.7,32,-0.1,27,-2.8,72,14,030,,29.47,2,-0.03,30.21,,30.19,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 09:51,FM-15,BKN:07 14 OVC:08 23,10.00,,36,2.2,32,0.3,27,-2.8,70,11,030,,29.48,,,30.23,,30.20,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 10:51,FM-15,BKN:07 14 OVC:08 23,10.00,,36,2.2,32,0.3,27,-2.8,70,14,030,,29.49,,,30.23,,30.21,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 11:51,FM-15,SCT:04 20 OVC:08 28,10.00,,37,2.8,33,0.6,27,-2.8,67,20,020,24,29.48,0,-0.01,30.22,,30.20,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 12:51,FM-15,OVC:08 26,10.00,,38,3.3,34,0.9,26,-3.3,62,16,030,25,29.46,,,30.21,,30.18,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 13:51,FM-15,BKN:07 25,10.00,,39,3.9,34,1.2,25,-3.9,57,17,040,21,29.45,,,30.19,,30.17,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 14:51,FM-15,SCT:04 25,10.00,,40,4.4,35,1.7,26,-3.3,58,17,020,23,29.45,5,+0.03,30.19,,30.17,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 15:51,FM-15,FEW:02 25,10.00,,41,5.0,36,2.0,25,-3.9,53,15,040,,29.46,,,30.20,,30.18,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 16:51,FM-15,FEW:02 25,10.00,,39,3.9,33,0.7,18,-7.8,43,14,040,,29.48,,,30.22,,30.20,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 17:51,FM-15,CLR:00,10.00,,37,2.8,31,-0.4,12,-11.1,36,9,040,,29.50,3,-0.05,30.25,,30.22,,,,,,,,,,1140,0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 18:51,FM-15,CLR:00,10.00,,34,1.1,29,-1.7,15,-9.4,46,5,040,,29.50,,,30.25,,30.22,,,,,,,,,,1138,0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-29 19:51,FM-15,CLR:00,10.00,,33,0.6,28,-2.1,16,-8.9,49,3,020,,29.51,,,30.25,,30.23,,,,,,,,,,1138,0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
